PMCID,Sentence,NER_Tags,Topics
PMC10066595," REAGENT or RESOURCESOURCEIDENTIFIERAntibodiesRabbit anti-SAM68Iijima et al.35N/ARabbit anti-SLM2Iijima et al.35N/AGuinea pig polyclonal anti-SLM2Iijima et al.35N/AMouse anti-NeuNChemicon#MAB377Rat anti-HA monoclonal clone 3F10Roche#11867431001Rabbit anti-Ctip2 polyclonalNovus Biological#NB100-2600Donkey anti-guinea pig IgG Cy5-conjugatedJackson ImmunoResearch#706-175-148Donkey anti-rabbit IgG Cy3-conjugatedJackson ImmunoResearch#711-165-152Donkey anti-guinea pig IgG Cy3-conjugatedJackson ImmunoResearch#706-165-148Donkey anti-rabbit IgG Alexa 488-conjugatedThermo Fisher#A-21206Chemicals, peptides, and recombinant proteinsanti-HA magnetic beads clone 2–2.2.14Thermo Fisher/Pierce#88836Complete mini Protease Inhibitors, EDTA-freeRoche#04693159001RNAsinPromega#N2115CycloheximideSigma#C7698HeparinSigma#H3393IGEPAL-CA640 (NP-40)Sigma#18896RNeasy Micro plus kitQiagen#74034Dynabeads™ Protein AInvitrogen#10001DTURBO™ DNase (2 U/ul)Invitrogen#AM2238Ambion™ RNase I (100 U/ul)Invitrogen#AM2295T4 PNK (10 U/ul)NEB#M0314LT4 RNA Ligase 1 (ssRNA Ligase), High ConcentrationNEB#M0437MProteinase K, Molecular Biology Grade (0.8 U/ul)NEB#P8107SQ5® High-Fidelity 2X Master MixNEB#M0492SExoSAP-IT™Applied Biosystems#78200.200.ULSuperScript™ III Reverse TranscriptaseInvitrogen#18080093Dynabeads™ MyOne™ SilaneInvitrogen#37002DNuPAGE™ Transfer Buffer (20X)Invitrogen#NP0006NuPAGE™ 4–12%, Bis-Tris, 1.5 mm, Mini Protein GelsInvitrogen#NP0335BOXNuPAGE™ MOPS SDS Running Buffer (20X)Invitrogen#NP0001Amersham™ Protran® Western blotting membranes, nitrocelluloseSigma#GE10600002RNA Clean & Concentrator-5Zymo Research#R1015Acid-Phenol:Chloroform, pH 4.5Invitrogen#AM9720Phase Lock Gel™ Heavy tubes5 PRIME#2302830Urea for molecular biologyAppliChem#A1049Prolong Diamond Antifade MountantLife Technologies#P36970Dako Fluorescence Mounting mediumAgilent#S3023OCTTissue-TekCritical commercial assaysHiSeq SBS Kit v4Illumina#FC-401-4003NGS Fragment Analysis KitAdvanced Analytica#DNF-473RNA 6000 Pico ChipAgilent#5067–1513QuantiFluor RNA SystemPromega#E3310Deposited dataRNA-seq dataThis paperGEO: GSE209870CLIP-seq dataThis paperGEO: GSE220062RNA-seq data Sam68KOWitte et al.66PRIDE: PRJEB27529RNA-seq data Slm2KOTraunmüller et al.37GEO: GSE79902Experimental models: Organisms/strainsMouse: C57BL/6JJanvierN/AMouse: Grik4-creJackson Laboratoriesstrain #:006,474Mouse: Camk2a-creJackson Laboratoriesstrain #:005,359Mouse: Sst-IRES-CreJackson Laboratoriesstrain #:013,044Mouse: Ai32 ROSA-stop-ChR2/H134RJackson Laboratoriesstrain #:024,109Mouse: Slm2/KHDRBS3 floxTraunmüller et al.36N/AMouse: Ai9 ROSA-stop-tomatoJackson Laboratoriesstrain #:007,909Mouse: RjOrl:SWISSJanvierN/AMouse: Rpl22-HAJackson Laboratoriesstrain #:029,977OligonucletidesFor oligonucleotides, see Table S3N/AN/ASoftware and algorithmsFijiTraunmüller et al.67RRID:SCR_002285FeatureCountsLiao et al.68RRID:SCR_012919CTKShah et al.42RRID:SCR_019034mCrossFeng et al.44N/AFastQC 0.11.8N/ARRID:SCR_014583Picard v1.119N/ARRID:SCR_006525RSeQC v2.3.9N/ARRID:SCR_005275SAMTOOLS 1.13Li et al.69RRID:SCR_002105STAR 2.7.9aDobin et al.70RRID:SCR_004463DESEQ2Love et al.71RRID:SCR_015687CLIPper 2.0.0Yeo et al.72https://github.com/YeoLab/clipperIDR 2.0.3Li et al.73RRID:SCR_017237Sashimi.pyZhang et al.74https://github.com/ygidtu/sashimi.pyDAVIDHuang et al.75RRID:SCR_001881SynGOKoopmans et al.45RRID:SCR_017330Ethovision10NoldusN/AStimfitGuzman et al.76RRID:SCR_016050pyABFN/Ahttp://swharden.com/pyabfImaris 7.0.0Bitplane AGRRID:SCR_007370Cutadapt 3.4N/ARRID:SCR_011841UMI-tools 1.1.1Smith et al.77RRID:SCR_017048 ","(3270, 3280, 'sashimi.py', 'sashimi.py')","RNA-Seq, RNA splicing, Gene transcripts"
PMC10300551,"Similarly, the value of Skipper repetitive element output should not be overlooked.","(24, 31, 'Skipper', 'skipper')","RNA immunoprecipitation, Transcription factors and regulatory sites, Transcriptomics, Protein expression, ChIP-seq"
PMC10300551,"Here, we introduce an end-to-end solution for analyzing CLIP-seq data (Skipper) that skips peak calling by tiling windows over annotated transcripts.","(71, 78, 'Skipper', 'skipper')","RNA immunoprecipitation, Transcription factors and regulatory sites, Transcriptomics, Protein expression, ChIP-seq"
PMC10300551,"(B) Frequency of alternative cassette exons bound to alternative (red), constitutive (blue), or both (purple) 5′ and 3′ Skipper splice site windows.","(120, 127, 'Skipper', 'skipper')","RNA immunoprecipitation, Transcription factors and regulatory sites, Transcriptomics, Protein expression, ChIP-seq"
PMC11389820,"a, Stacked bar graph displaying distribution of RBPs of unexpected hits identified by eCLIP and Skipper analysis (n = 2 for IP and sized-matched input).","(96, 103, 'Skipper', 'skipper')","RNA immunoprecipitation, Transcription factors and regulatory sites, Transcriptomics, Protein expression, ChIP-seq"
PMC11389820,b Mosaic plots from Skipper showing concordance between eCLIP replicates.,"(20, 27, 'Skipper', 'skipper')","RNA immunoprecipitation, Transcription factors and regulatory sites, Transcriptomics, Protein expression, ChIP-seq"
PMC11362340,"In the new cost matrix calculation method, we use weighted FCs as the feature to calculate the distance between CT and spots and then optimize the baseline mapping matrix (e.g., TACCO output).","(178, 183, 'TACCO', 'tacco')","Cell biology, Transcriptomics, Molecular biology"
PMC11362340,"Specifically, TACCO allowed the transfer of phenotype-level annotation labels (e.g., cell type) from scRNA-seq to SRT using such an OT framework.","(14, 19, 'TACCO', 'tacco')","Cell biology, Transcriptomics, Molecular biology"
PMC10513360,Replacing TACCO’s annotation with SSAM’s in the TACCO segmentation yielded a comparable silhouette score (0.22).,"(48, 53, 'TACCO', 'tacco')","Cell biology, Transcriptomics, Molecular biology"
PMC10513360,Replacing TACCO’s annotation with SSAM’s in the TACCO segmentation yielded a comparable silhouette score (0.22).,"(10, 15, 'TACCO', 'tacco')","Cell biology, Transcriptomics, Molecular biology"
PMC10513360,"a, TACCO generates annotations for new datasets of mixtures (top left) using an annotated single-cell reference (top right) and provides methods for downstream analysis of the resulting compositional annotations (bottom left).","(3, 8, 'TACCO', 'tacco')","Cell biology, Transcriptomics, Molecular biology"
PMC10513360,We evaluated the annotation’s sensitivity to parameter value changes with respect to the baseline single-molecule TACCO configuration (Extended Data Fig.,"(114, 119, 'TACCO', 'tacco')","Cell biology, Transcriptomics, Molecular biology"
PMC11297691,"Analysis of the TCGA-CESC dataset using TACCO database revealed 2020 DEGs (802 upregulated and 1218 downregulated; ± twofold, p < 0.05) (Supplementary Table 2).","(40, 45, 'TACCO', 'tacco')","Cell biology, Transcriptomics, Molecular biology"
PMC10267113,All data are available to browse and download on the MdrDB website: https://quantum.tencent.com/mdrdb/.,"(53, 58, 'MdrDB', 'mdrdb')","Small molecules, Molecular modelling, Drug discovery, Pharmacology, Genetic variation"
PMC10267113,All data are available to browse and download on the MdrDB website: https://quantum.tencent.com/mdrdb/.,"(96, 101, 'MdrDB', 'mdrdb')","Small molecules, Molecular modelling, Drug discovery, Pharmacology, Genetic variation"
PMC10267113,"10–23 and Tables 10–23), and provide baseline prediction results on the MdrDB database.","(72, 77, 'MdrDB', 'mdrdb')","Small molecules, Molecular modelling, Drug discovery, Pharmacology, Genetic variation"
PMC10267113,"By using MdrDB as a training set, nearly all models gain significant performance improvement.","(9, 14, 'MdrDB', 'mdrdb')","Small molecules, Molecular modelling, Drug discovery, Pharmacology, Genetic variation"
PMC5880083,"To diagnose some well-defined chronic medical conditions, but for which the diagnosis coding system does not proved the suitable framework, such as stages of chronic renal impairment, impaired glucose tolerance and dyslipidemias, criteria for cut-off values were used from the current international guidelines (Table 3) [28, 52–54].Table 3Definitions and grading of some medical conditionsParametersDefinitions or gradingStages of chronic renal impairmentGrading is based on using GFRa cut-off values - a measure of renal function decline that is derived from data indicating sex, age, weight and serum creatinine (according to the online available MDRDb formula)Impaired fasting blood glucoseDiabetes type 2 diagnosisFasting blood glucose ≥6.1 < 7.0 mmol/LFasting blood glucose ≥7.0 mmol/LNormal blood lipids valuesTotal cholesterol < 5.0 mmol/LLDL-cholesterol ≤3.0 mmol/LHDL-cholesterol ≥1.2 mmol/L (F)Triglycerides ≤1.7 mmol/LCategories of BMIBMI < 19 - malnutritionBMI 19–24.9 - normal weightBMI 25–29.9 - overweightBMI ≥30 - obesityPhysical activity levelGood: sport activities, farming or out of house work (at least twice a week)Intermediate: housekeeping, walking for an hour or more (at least twice a week)Low: sedentary lifestyle and lower-energy in house activitiesSocio-economic statusGood: bigger house or flat residency and income at the average or above the average for CroatiaIntermediate: smaller house or flat residency and income below the average for Croatia but still sufficient to meet the existential needsLow: cpoor housing and low income, below the existential needsPositive family history on CVDDefined as an early onset of coronary heart disease, at or before 50 years of age, for the father and brothers, and at or before 60 years of age, for the mother and systers aGlomerular filtration ratebModification of Diet in Renal DiseasecOnly two subjects registered","(649, 654, 'MdrDB', 'mdrdb')","Small molecules, Molecular modelling, Drug discovery, Pharmacology, Genetic variation"
PMC10958928,"Additionally, TCMNPAS allows the retrieval of compound information by entering the chemical structure representation of a compound (InChIKey, e.g., ZYGHJZDHTFUPRJ-UHFFFAOYSA-N).","(14, 21, 'TCMNPAS', 'tcmnpas')","Molecular modelling, Pharmacology, Medicine, Medicinal chemistry, Molecular interactions, pathways and networks"
PMC10958928,"Moreover, TCMNPAS also incorporates compound-target data from STITCH [33], protein–protein interaction data from HIPPIE [34], as well as target-pathway data from KEGG [35] and Reactome [36].","(10, 17, 'TCMNPAS', 'tcmnpas')","Molecular modelling, Pharmacology, Medicine, Medicinal chemistry, Molecular interactions, pathways and networks"
PMC10958928,Researchers have extensively utilized TCMNPAS for in-depth analysis and validation of the therapeutic mechanisms of TCM in the treatment of specific diseases.,"(38, 45, 'TCMNPAS', 'tcmnpas')","Molecular modelling, Pharmacology, Medicine, Medicinal chemistry, Molecular interactions, pathways and networks"
PMC8577922,"Using TCMNPAS system [29] and AutoDock [30] software, the docking energy and the docking locus between the overlapped proteins and friedelin were presented.","(6, 13, 'TCMNPAS', 'tcmnpas')","Molecular modelling, Pharmacology, Medicine, Medicinal chemistry, Molecular interactions, pathways and networks"
PMC8081595,Some of the aforementioned analysis was conducted using the Traditional Chinese Medicine Network Pharmacology Analysis System (TCMNPAS).,"(127, 134, 'TCMNPAS', 'tcmnpas')","Molecular modelling, Pharmacology, Medicine, Medicinal chemistry, Molecular interactions, pathways and networks"
PMC11513016,"Greta Bellinzona (Conceptualization [equal], Data curation [lead], Formal analysis [lead], Investigation [lead], Methodology [lead], Writing—original draft [lead]), Davide Sassera (Conceptualization [equal], Funding acquisition [lead], Supervision [supporting], Writing—review & editing [supporting]), and Alexandre M.J.J.","(0, 5, 'GRETA', 'greta')","Systems biology, Mapping, Genetics, Cell biology, Oncology"
PMC10925062,FRETpredict uses a rotamer library approach to describe the FRET probes covalently bound to the protein.,"(0, 11, 'FRETpredict', 'fretpredict')","Molecular dynamics, Biophysics, Probes and primers, Small molecules, Chemistry"
PMC10925062,The same FRETpredict code structure has been used for the other single structure tests of SBD2 and MalE.,"(9, 20, 'FRETpredict', 'fretpredict')","Molecular dynamics, Biophysics, Probes and primers, Small molecules, Chemistry"
PMC10925062,Bars show FRETpredict estimates of the E values calculated using medium rotamer libraries.,"(10, 21, 'FRETpredict', 'fretpredict')","Molecular dynamics, Biophysics, Probes and primers, Small molecules, Chemistry"
PMC10164163,"For the per-cell score, MetaTiME projects each cell onto the MeC space by calculating the dot product between the expression vector and the z-weight vector of each MeC, using genes passing the significant z-weight criterion (z-weight ≥2).","(24, 32, 'MetaTiME', 'metatime')","Epigenetics, Gene expression, Cell biology, Oncology, RNA-Seq"
PMC10164163,"However, MetaTiME reveals additional distinct components such as the SPP1 + and C1Q + MeCs, which were detected as separate myeloid types in the Cheng et al.","(9, 17, 'MetaTiME', 'metatime')","Epigenetics, Gene expression, Cell biology, Oncology, RNA-Seq"
PMC10164163,MetaTiME adopts ICA for dimensional reduction to maximize the mutual independence among components.,"(0, 8, 'MetaTiME', 'metatime')","Epigenetics, Gene expression, Cell biology, Oncology, RNA-Seq"
PMC11306021,"Marker genes for different clusters were identified from prior studies (Alchahin et al., 2022) with the assistance of the automatic annotation tool “MetaTiME” (Zhang et al., 2023).","(149, 157, 'MetaTiME', 'metatime')","Epigenetics, Gene expression, Cell biology, Oncology, RNA-Seq"
PMC11306021,"Reference literature was used to find marker genes to manually annotate different cell clusters, with the assistance of the Python package MetaTime (Supplementary Figures S1G, H; Supplementary Table S2).","(139, 147, 'MetaTiME', 'metatime')","Epigenetics, Gene expression, Cell biology, Oncology, RNA-Seq"
