name	pubmedid	pubmedcid	link
autoRPA	33294132	PMC7688999	fulltexts/PMC7688999.xml
AutoRELACS	NA	PMC7381599	fulltexts/PMC7381599.xml
AutoGrow4	NA	PMC7165399	fulltexts/PMC7165399.xml
AutoCloner	32677889	PMC7364506	fulltexts/PMC7364506.xml
pulseTD	32714656	PMC7353919	fulltexts/PMC7353919.xml
AuthentiCT	NA	PMC7490890	fulltexts/PMC7490890.xml
PubReCheck	32479517	PMC7289435	fulltexts/PMC7289435.xml
PTMsnp	33240890	PMC7683509	fulltexts/PMC7683509.xml
PSORTm	32108861	PMC7214030	fulltexts/PMC7214030.xml
PSO-LocBact	31886228	PMC6925685	fulltexts/PMC6925685.xml
atomium	32044951	PMC7203745	fulltexts/PMC7203745.xml
PSI-MOUSE	32565674	PMC7285933	fulltexts/PMC7285933.xml
PseudoChecker	32449938	PMC7319564	fulltexts/PMC7319564.xml
AtMAD	33219693	PMC7778929	fulltexts/PMC7778929.xml
PSCAN	32847609	PMC7448521	fulltexts/PMC7448521.xml
PSBP-SVM	32296690	PMC7137786	fulltexts/PMC7137786.xml
Atlas	33367504	PMC8016457	fulltexts/PMC8016457.xml
PS4DR	32503412	PMC7275349	fulltexts/PMC7275349.xml
ProVision	32638008	PMC7723325	fulltexts/PMC7723325.xml
proto-Nucleic Acid Builder	33300028	PMC7797056	fulltexts/PMC7797056.xml
ProThermDB	33196841	PMC7778892	fulltexts/PMC7778892.xml
ATLANTiC	32686665	PMC7371697	fulltexts/PMC7371697.xml
ATdb	32681639	PMC7340339	fulltexts/PMC7340339.xml
ATACdb	33125076	PMC7779059	fulltexts/PMC7779059.xml
Asymmetron	33211865	PMC7797064	fulltexts/PMC7797064.xml
AssemblX	NA	PMC5449548	fulltexts/PMC5449548.xml
ASlive	32000661	PMC6993437	fulltexts/PMC6993437.xml
ASHIC	NA	PMC7708071	fulltexts/PMC7708071.xml
ASFVdb	32294195	PMC7159030	fulltexts/PMC7159030.xml
ASDmiR	33173536	PMC7591752	fulltexts/PMC7591752.xml
AScall	32391349	PMC7188954	fulltexts/PMC7188954.xml
ASAP-SML	32339164	PMC7205315	fulltexts/PMC7205315.xml
ARTDeco	32456667	PMC7249449	fulltexts/PMC7249449.xml
ARPIR	33349239	PMC7751108	fulltexts/PMC7751108.xml
Argonaut	33154995	PMC7641515	fulltexts/PMC7641515.xml
ARES-GT	NA	PMC7577430	fulltexts/PMC7577430.xml
ARBitR	NA	PMC8352505	fulltexts/PMC8352505.xml
APRICOT	32777825	PMC7746519	fulltexts/PMC7746519.xml
ProTExA	32670509	PMC7340977	fulltexts/PMC7340977.xml
Proteus	32611389	PMC7330979	fulltexts/PMC7330979.xml
ProteinVR	32231351	PMC7147804	fulltexts/PMC7147804.xml
proteiNorm	33073088	PMC7557219	fulltexts/PMC7557219.xml
PROTAC-DB	33010159	PMC7778940	fulltexts/PMC7778940.xml
Prot2HG	32293014	PMC7157182	fulltexts/PMC7157182.xml
PRosettaC	32976709	PMC7592117	fulltexts/PMC7592117.xml
ProQ3D	32133992	PMC7057213	fulltexts/PMC7057213.xml
PlantsDB	NA	PMC3531202	fulltexts/PMC3531202.xml
proMAD	32093608	PMC7041094	fulltexts/PMC7041094.xml
Projecting Course COVID-19 Turkey	32530587	PMC7991878	fulltexts/PMC7991878.xml
PROFUMO	32771617	PMC7779373	fulltexts/PMC7779373.xml
ProFatigue	33142807	PMC7693306	fulltexts/PMC7693306.xml
ProdMX	33335686	PMC7719867	fulltexts/PMC7719867.xml
Procleave	32413515	PMC7393547	fulltexts/PMC7393547.xml
ProbeRating	32573679	PMC7750938	fulltexts/PMC7750938.xml
PRISM	33247171	PMC7699628	fulltexts/PMC7699628.xml
PRIORI-T	32315351	PMC7173875	fulltexts/PMC7173875.xml
Primo	32912334	PMC7488447	fulltexts/PMC7488447.xml
PretiMeth	32414326	PMC7227319	fulltexts/PMC7227319.xml
PRAP	31941435	PMC6964052	fulltexts/PMC6964052.xml
PRACRITI	33367130	PMC7749387	fulltexts/PMC7749387.xml
ppiGReMLIN	32293241	PMC7158050	fulltexts/PMC7158050.xml
PPIIPRED	32218953	PMC7029904	fulltexts/PMC7029904.xml
PPGSynth	33224967	PMC7668389	fulltexts/PMC7668389.xml
pPerturb	31984271	PMC6977024	fulltexts/PMC6977024.xml
PBSIM2	32976553	PMC8097687	fulltexts/PMC8097687.xml
GTRD	33231677	PMC7778956	fulltexts/PMC7778956.xml
GTmix	32657366	PMC7355278	fulltexts/PMC7355278.xml
GTDB	32542364	PMC7296393	fulltexts/PMC7296393.xml
gsufsort	32973918	PMC7507297	fulltexts/PMC7507297.xml
GSP4PDB	32164553	PMC7068854	fulltexts/PMC7068854.xml
GSOAP	31977031	PMC7203738	fulltexts/PMC7203738.xml
GSECA	31889184	PMC7038995	fulltexts/PMC7038995.xml
GSDB	32758136	PMC7405446	fulltexts/PMC7405446.xml
GSAlign	32093618	PMC7041101	fulltexts/PMC7041101.xml
GrOpt	NA	PMC7540314	fulltexts/PMC7540314.xml
GRNdb	33151298	PMC7779055	fulltexts/PMC7779055.xml
gridSolvate	33119305	PMC7768606	fulltexts/PMC7768606.xml
GREG	32055858	PMC7018612	fulltexts/PMC7018612.xml
GreenCircRNA	32510565	PMC7278087	fulltexts/PMC7278087.xml
GraphQA	32780838	PMC8058777	fulltexts/PMC8058777.xml
GrAPFI	32349654	PMC7191693	fulltexts/PMC7191693.xml
GRALL	32163115	PMC7267813	fulltexts/PMC7267813.xml
gQSPSim	31957304	PMC7080534	fulltexts/PMC7080534.xml
GPU-Darwin	32938392	PMC7495891	fulltexts/PMC7495891.xml
GPSno	32576192	PMC7313177	fulltexts/PMC7313177.xml
GPSE	32849454	PMC7416605	fulltexts/PMC7416605.xml
GPS 5.0	32200042	PMC7393560	fulltexts/PMC7393560.xml
gpps	33297943	PMC7725124	fulltexts/PMC7725124.xml
GP4	33227814	PMC8294519	fulltexts/PMC8294519.xml
GOMCL	32272889	PMC7146957	fulltexts/PMC7146957.xml
GOEGCN	33178256	PMC7644310	fulltexts/PMC7644310.xml
GODoc	33203348	PMC7672824	fulltexts/PMC7672824.xml
GMStool	33184432	PMC7665227	fulltexts/PMC7665227.xml
GMIEC	32912170	PMC7488130	fulltexts/PMC7488130.xml
GlyTouCan	33125071	PMC7779025	fulltexts/PMC7779025.xml
apLCMS	32807888	PMC7431853	fulltexts/PMC7431853.xml
Morpheus	24443380	PMC3998129	fulltexts/PMC3998129.xml
PPAI	32517696	PMC7285591	fulltexts/PMC7285591.xml
power contours	32673043	PMC8329985	fulltexts/PMC8329985.xml
PorthoMCL	33312711	PMC7731588	fulltexts/PMC7731588.xml
PortaDrop	32881948	PMC7470335	fulltexts/PMC7470335.xml
POPF	32874057	PMC7438201	fulltexts/PMC7438201.xml
PolyFold	33270805	PMC7714222	fulltexts/PMC7714222.xml
PolyA-miner	32463457	PMC7337927	fulltexts/PMC7337927.xml
Poly(A)-DG	33151940	PMC7671507	fulltexts/PMC7671507.xml
PncStress	32185394	PMC7078067	fulltexts/PMC7078067.xml
pmidcite	33031632	PMC7984402	fulltexts/PMC7984402.xml
CauseMap	25780776	PMC4359046	fulltexts/PMC4359046.xml
CauseMap	NA	PMC4359046	fulltexts/PMC4359046.xml
PLSD	32190163	PMC7073013	fulltexts/PMC7073013.xml
PLncDB V2.0	33079992	PMC7778960	fulltexts/PMC7778960.xml
PlaToLoCo	32421769	PMC7319588	fulltexts/PMC7319588.xml
PLATO	33375939	PMC7772914	fulltexts/PMC7772914.xml
Platanus_B	32658266	PMC7433917	fulltexts/PMC7433917.xml
PlasTrans	33074084	PMC7725325	fulltexts/PMC7725325.xml
PlasGUN	32091572	PMC7214025	fulltexts/PMC7214025.xml
PlaPPISite	32028878	PMC7006421	fulltexts/PMC7006421.xml
PlantPepDB	32042035	PMC7010657	fulltexts/PMC7010657.xml
Plant-mSubP	32528639	PMC7274489	fulltexts/PMC7274489.xml
PLANiTS	32016319	PMC6997939	fulltexts/PMC6997939.xml
Planet Microbe	32735679	PMC7778950	fulltexts/PMC7778950.xml
AOP4EUpest	32467965	PMC7520043	fulltexts/PMC7520043.xml
ANUBIS	32813015	PMC7515713	fulltexts/PMC7515713.xml
ANTs	32719477	PMC7385643	fulltexts/PMC7385643.xml
anTraX	NA	PMC7676868	fulltexts/PMC7676868.xml
PlaMoM	32556150	PMC7438957	fulltexts/PMC7438957.xml
PKconverter	32055585	PMC6989246	fulltexts/PMC6989246.xml
PISA-SPARKY	31930377	PMC7203746	fulltexts/PMC7203746.xml
piRNAPred	32655289	PMC7327968	fulltexts/PMC7327968.xml
piRNA-eQTL	33330918	PMC7797066	fulltexts/PMC7797066.xml
PINCER	32821942	PMC7515706	fulltexts/PMC7515706.xml
PIMD	33075523	PMC8377380	fulltexts/PMC8377380.xml
AnOxPePred	33293615	PMC7722737	fulltexts/PMC7722737.xml
AnnotatorJ	NA	PMC7550707	fulltexts/PMC7550707.xml
AnnoLnc2	32406920	PMC7319567	fulltexts/PMC7319567.xml
PIANO	32226440	PMC7080813	fulltexts/PMC7080813.xml
aNMJ-morph	32431902	PMC7211862	fulltexts/PMC7211862.xml
phyloFlash	33109753	PMC7593591	fulltexts/PMC7593591.xml
PhyDOSE	33001973	PMC7553321	fulltexts/PMC7553321.xml
Animal-APAdb	32986825	PMC7779049	fulltexts/PMC7779049.xml
ANDDigest	32921303	PMC7488989	fulltexts/PMC7488989.xml
ANCA	33330622	PMC7711068	fulltexts/PMC7711068.xml
AMPL	32243153	PMC7189366	fulltexts/PMC7189366.xml
AMLVaran	32019565	PMC7001226	fulltexts/PMC7001226.xml
phexpo	32734156	PMC7382647	fulltexts/PMC7382647.xml
AMLRS	32150667	PMC7176885	fulltexts/PMC7176885.xml
AMDock	32938494	PMC7493944	fulltexts/PMC7493944.xml
PhenoComp	32428201	PMC7520039	fulltexts/PMC7520039.xml
PheLiGe	33245779	PMC7779071	fulltexts/PMC7779071.xml
alona	32324845	PMC7320629	fulltexts/PMC7320629.xml
AlloSigMA	32392302	PMC7319554	fulltexts/PMC7319554.xml
AllesTM	32532211	PMC7291640	fulltexts/PMC7291640.xml
AllEnricher	32183716	PMC7076970	fulltexts/PMC7076970.xml
AllCoPol	33028201	PMC7542712	fulltexts/PMC7542712.xml
PGMicroD	33329748	PMC7734255	fulltexts/PMC7734255.xml
AlignmentViewer	33123346	PMC7570326	fulltexts/PMC7570326.xml
AligNet	33203353	PMC7672851	fulltexts/PMC7672851.xml
AliClu	31888660	PMC6938005	fulltexts/PMC6938005.xml
PGcloser	32362739	PMC7180314	fulltexts/PMC7180314.xml
PFBNet	32664870	PMC7362553	fulltexts/PMC7362553.xml
GlycoPOST	33174597	PMC7778884	fulltexts/PMC7778884.xml
Glyco3D	NA	PMC7121943	fulltexts/PMC7121943.xml
Glutantbase	32611314	PMC7329481	fulltexts/PMC7329481.xml
GLU	32737505	PMC7394960	fulltexts/PMC7394960.xml
Gloxinia	32481619	PMC7309107	fulltexts/PMC7309107.xml
GLORYx	32786543	PMC7887798	fulltexts/PMC7887798.xml
glmGamPoi	33295604	PMC8023675	fulltexts/PMC8023675.xml
Gliome database	32743661	PMC7396318	fulltexts/PMC7396318.xml
GLIDE	32657369	PMC7355260	fulltexts/PMC7355260.xml
GlassesViewer	31898293	PMC7280338	fulltexts/PMC7280338.xml
GLAPD	31921040	PMC6923652	fulltexts/PMC6923652.xml
GLaMST	32900378	PMC7488003	fulltexts/PMC7488003.xml
GIMICA	33045729	PMC7779047	fulltexts/PMC7779047.xml
GIBBSTHUR	32521773	PMC7341208	fulltexts/PMC7341208.xml
GhoMR	33260347	PMC7729750	fulltexts/PMC7729750.xml
ggroups	32366304	PMC7199380	fulltexts/PMC7199380.xml
ggmix	32365090	PMC7224575	fulltexts/PMC7224575.xml
GetOrganelle	32912315	PMC7488116	fulltexts/PMC7488116.xml
GeTallele	33042959	PMC7525018	fulltexts/PMC7525018.xml
GESS-db	33045727	PMC7778918	fulltexts/PMC7778918.xml
geoBoundaries	32330167	PMC7182183	fulltexts/PMC7182183.xml
PESUCA	32885035	PMC7446256	fulltexts/PMC7446256.xml
GeoBoost2	32683454	PMC7755405	fulltexts/PMC7755405.xml
PESM	32183740	PMC7079416	fulltexts/PMC7079416.xml
Peryton	33080028	PMC7779029	fulltexts/PMC7779029.xml
PerturbNet	33095769	PMC7584257	fulltexts/PMC7584257.xml
PeptideWitch	32825686	PMC7564585	fulltexts/PMC7564585.xml
PEPPAN	33055096	PMC7605250	fulltexts/PMC7605250.xml
PenDA	32392248	PMC7274464	fulltexts/PMC7274464.xml
PedMiner	32393981	PMC8138824	fulltexts/PMC8138824.xml
PEDL	32657389	PMC7355289	fulltexts/PMC7355289.xml
ped_draw	33297934	PMC7727153	fulltexts/PMC7727153.xml
PDXGEM	32631229	PMC7336455	fulltexts/PMC7336455.xml
PDmethDB	33304468	PMC7714663	fulltexts/PMC7714663.xml
PDBMD2CD	32343309	PMC7319452	fulltexts/PMC7319452.xml
PDAC-ANN	32005189	PMC6995241	fulltexts/PMC6995241.xml
PCOSKB	32895427	PMC7477240	fulltexts/PMC7477240.xml
PCaLiStDB	31950190	PMC6966110	fulltexts/PMC6966110.xml
PAWER	32942983	PMC7499988	fulltexts/PMC7499988.xml
GenoTypeMapper	32944061	PMC7488165	fulltexts/PMC7488165.xml
GenoPheno	32249310	PMC7820848	fulltexts/PMC7820848.xml
genodive	32061017	PMC7496249	fulltexts/PMC7496249.xml
GeneSetCluster	33028195	PMC7542881	fulltexts/PMC7542881.xml
GenEpi	32093643	PMC7041299	fulltexts/PMC7041299.xml
GeneLab	33080015	PMC7778922	fulltexts/PMC7778922.xml
Gene Ontology	33290552	PMC7779012	fulltexts/PMC7779012.xml
GEN2VCF	32803703	PMC7497724	fulltexts/PMC7497724.xml
GeDi	32024475	PMC7003401	fulltexts/PMC7003401.xml
pathway2vec	33305310	PMC8098024	fulltexts/PMC8098024.xml
PathWalks	32369599	PMC7332569	fulltexts/PMC7332569.xml
PathME	32299344	PMC7161108	fulltexts/PMC7161108.xml
GDBChEMBL	32117874	PMC7010641	fulltexts/PMC7010641.xml
gcType	33119759	PMC7778895	fulltexts/PMC7778895.xml
GCNMDA	32597948	PMC7559035	fulltexts/PMC7559035.xml
GCNCDA	32433655	PMC7266350	fulltexts/PMC7266350.xml
gCAnno	33228535	PMC7686723	fulltexts/PMC7686723.xml
GC-SMS	32649057	PMC7417703	fulltexts/PMC7417703.xml
GBAT	32831138	PMC7444084	fulltexts/PMC7444084.xml
GasPhos	33114312	PMC7660635	fulltexts/PMC7660635.xml
GALLO	33377911	PMC7772745	fulltexts/PMC7772745.xml
PARGT	32620856	PMC7335159	fulltexts/PMC7335159.xml
GAG-DB	33322545	PMC7763844	fulltexts/PMC7763844.xml
GACAL	NA	PMC7480696	fulltexts/PMC7480696.xml
Panomicon	32904262	PMC7452437	fulltexts/PMC7452437.xml
panISa	32213253	PMC7371109	fulltexts/PMC7371109.xml
PANEV	32028885	PMC7006390	fulltexts/PMC7006390.xml
PanDM	33087120	PMC7579968	fulltexts/PMC7579968.xml
PanCancerSig	32144347	PMC7483260	fulltexts/PMC7483260.xml
pamgeneAnalyzeR	31922550	PMC7755406	fulltexts/PMC7755406.xml
AlbaTraDIS	32678849	PMC7390408	fulltexts/PMC7390408.xml
AITL	NA	PMC7355265	fulltexts/PMC7355265.xml
AITAC	32425990	PMC7205152	fulltexts/PMC7205152.xml
Atlas of Inflammation-Resolution (AIR)	NA	PMC7733955	fulltexts/PMC7733955.xml
AILDE	32498019	PMC7267738	fulltexts/PMC7267738.xml
AiiDA	NA	PMC5686034	fulltexts/PMC5686034.xml
AiiDA	32901044	PMC7479590	fulltexts/PMC7479590.xml
AIDD	NA	PMC7772930	fulltexts/PMC7772930.xml
Aging Atlas	33119753	PMC7779027	fulltexts/PMC7779027.xml
AFP-LSE	32345989	PMC7188683	fulltexts/PMC7188683.xml
ADPriboDB	32995784	PMC7523110	fulltexts/PMC7523110.xml
ADPriboDB	33137182	PMC7778992	fulltexts/PMC7778992.xml
ADPriboDB	27507885	PMC5210603	fulltexts/PMC5210603.xml
ADMIXPIPE	32727359	PMC7391514	fulltexts/PMC7391514.xml
Adverse drug event presentation and tracking (ADEPT)	33215076	PMC7660953	fulltexts/PMC7660953.xml
Adenita	32692355	PMC7470936	fulltexts/PMC7470936.xml
ADataViewer	33344750	PMC7744022	fulltexts/PMC7744022.xml
AD Knowledge Portal	33085189	PMC7587039	fulltexts/PMC7587039.xml
ACValidator	32793805	PMC7415914	fulltexts/PMC7415914.xml
AcrHub	33137193	PMC7779044	fulltexts/PMC7779044.xml
AcrFinder	32402073	PMC7319584	fulltexts/PMC7319584.xml
Absolute concentration robustness explorer (ACRE)	32995502	PMC7513739	fulltexts/PMC7513739.xml
FAMSA	NA	PMC5037421	fulltexts/PMC5037421.xml
AcrDB	33068435	PMC7778997	fulltexts/PMC7778997.xml
ACEP	32859150	PMC7455913	fulltexts/PMC7455913.xml
AbDesign	33040418	PMC7737780	fulltexts/PMC7737780.xml
ABC-GWAS	32765587	PMC7379852	fulltexts/PMC7379852.xml
A2A	33349237	PMC7751125	fulltexts/PMC7751125.xml
6mAPred-FO	32582654	PMC7287168	fulltexts/PMC7287168.xml
3DIV	33245777	PMC7778885	fulltexts/PMC7778885.xml
3DeFDR	32859248	PMC7496221	fulltexts/PMC7496221.xml
3D-XGuide	33057891	PMC7822775	fulltexts/PMC7822775.xml
3D RNA-seq	33345702	PMC8594885	fulltexts/PMC8594885.xml
2DKD	32064000	PMC7011505	fulltexts/PMC7011505.xml
3D-GNOME	32442297	PMC7319547	fulltexts/PMC7319547.xml
3D-Cell-Annotator	31950986	PMC7203751	fulltexts/PMC7203751.xml
2SigFinder	32349677	PMC7191778	fulltexts/PMC7191778.xml
2DImpute	32108864	PMC7267828	fulltexts/PMC7267828.xml
PPHAGE	31706268	PMC6842548	fulltexts/PMC6842548.xml
PopTargs	31608947	PMC6790967	fulltexts/PMC6790967.xml
popSTR2	31804671	PMC7141861	fulltexts/PMC7141861.xml
PointFinder	31736907	PMC6834686	fulltexts/PMC6834686.xml
pNovo 3	31510687	PMC6612832	fulltexts/PMC6612832.xml
PNC	31765387	PMC6901264	fulltexts/PMC6901264.xml
PmiREN	31602478	PMC6943064	fulltexts/PMC6943064.xml
PMBD	31738435	PMC6859810	fulltexts/PMC6859810.xml
pLink	31363125	PMC6667459	fulltexts/PMC6667459.xml
PlaSMo	31363499	PMC6652102	fulltexts/PMC6652102.xml
Yersinia	31580794	PMC6861861	fulltexts/PMC6861861.xml
yeastgenome	31612944	PMC7061941	fulltexts/PMC7061941.xml
XGBoost	31881847	PMC6933652	fulltexts/PMC6933652.xml
GE LDA Survival	31730620	PMC6857918	fulltexts/PMC6857918.xml
gapFinisher	31498807	PMC6733440	fulltexts/PMC6733440.xml
When2Heat	31575870	PMC6773861	fulltexts/PMC6773861.xml
WebAnno	31838514	PMC7820865	fulltexts/PMC7820865.xml
WASPS	31589313	PMC7703779	fulltexts/PMC7703779.xml
Vireo	31836005	PMC6909514	fulltexts/PMC6909514.xml
VirBin	31684876	PMC6829986	fulltexts/PMC6829986.xml
VGE	31787090	PMC6886159	fulltexts/PMC6886159.xml
VDJdb	31588507	PMC6943061	fulltexts/PMC6943061.xml
VDING	31794595	PMC6890217	fulltexts/PMC6890217.xml
VASE	31724231	PMC6933850	fulltexts/PMC6933850.xml
VarID	31740822	PMC6949127	fulltexts/PMC6949127.xml
UTRome	31744903	PMC6886508	fulltexts/PMC6886508.xml
uslcount	31704962	PMC6841694	fulltexts/PMC6841694.xml
URCFG	31690598	PMC6829132	fulltexts/PMC6829132.xml
UGICR	31575580	PMC6773358	fulltexts/PMC6773358.xml
uap	31830916	PMC6909466	fulltexts/PMC6909466.xml
TTD	31691823	PMC7145558	fulltexts/PMC7145558.xml
Tree-Weighting	31797618	PMC6980320	fulltexts/PMC6980320.xml
tree shape statistics	31751352	PMC6874070	fulltexts/PMC6874070.xml
TRANSNAP	31831861	PMC6908688	fulltexts/PMC6908688.xml
Topaz	31591578	PMC6858545	fulltexts/PMC6858545.xml
TM3 seq	31676507	PMC6945013	fulltexts/PMC6945013.xml
Time-energy	31709289	PMC6833352	fulltexts/PMC6833352.xml
TILLinG	31649706	PMC6795695	fulltexts/PMC6795695.xml
TFregulomeR	31754708	PMC6954419	fulltexts/PMC6954419.xml
Telescope	31568525	PMC6786656	fulltexts/PMC6786656.xml
TEffectR	31824778	PMC6899341	fulltexts/PMC6899341.xml
TCSRWRLD	31795943	PMC6889579	fulltexts/PMC6889579.xml
TCGA-LGG	31576231	PMC6752186	fulltexts/PMC6752186.xml
TcellSubC	31849937	PMC6902019	fulltexts/PMC6902019.xml
TargetScanHuman	31851778	PMC6991699	fulltexts/PMC6991699.xml
TAP	31738786	PMC6860437	fulltexts/PMC6860437.xml
TACITuS	31757212	PMC6873396	fulltexts/PMC6873396.xml
SyRI	31842948	PMC6913012	fulltexts/PMC6913012.xml
SVs	31747936	PMC6868818	fulltexts/PMC6868818.xml
sumrep	31736960	PMC6838214	fulltexts/PMC6838214.xml
StudyPortal	31823031	PMC6904404	fulltexts/PMC6904404.xml
Semi-supervised miRNA	31639051	PMC6805288	fulltexts/PMC6805288.xml
SourceSet	31652275	PMC6834292	fulltexts/PMC6834292.xml
soil domestication	31651356	PMC6814045	fulltexts/PMC6814045.xml
Smart Cancer Predictive System	31754347	PMC6854692	fulltexts/PMC6854692.xml
SLR	31666010	PMC6820941	fulltexts/PMC6820941.xml
SLNPM	31856716	PMC6923828	fulltexts/PMC6923828.xml
SimpactCyan	31848434	PMC6917719	fulltexts/PMC6917719.xml
SilkDB 3.0	31642484	PMC7145608	fulltexts/PMC7145608.xml
ShuTu	31736735	PMC6834530	fulltexts/PMC6834530.xml
Shift-T	31730280	PMC6933856	fulltexts/PMC6933856.xml
SFLA IWSSr	31819106	PMC6901457	fulltexts/PMC6901457.xml
SF-Matching	31605112	PMC7703789	fulltexts/PMC7703789.xml
SEVA	31740968	PMC7018797	fulltexts/PMC7018797.xml
SeqDivA	31878100	PMC7022958	fulltexts/PMC7022958.xml
SEQdata-BEACON	31807141	PMC6857306	fulltexts/PMC6857306.xml
Sentinel-1	31628336	PMC6802221	fulltexts/PMC6802221.xml
SEAMIS	31673594	PMC6817659	fulltexts/PMC6817659.xml
SDRS	31618236	PMC6795434	fulltexts/PMC6795434.xml
sctransform	31870423	PMC6927181	fulltexts/PMC6927181.xml
SCSsim	31584615	PMC7703785	fulltexts/PMC7703785.xml
SCOC database	31664032	PMC6820755	fulltexts/PMC6820755.xml
scikit-image	25024921	PMC4081273	fulltexts/PMC4081273.xml
SCEptRe	31601176	PMC6785892	fulltexts/PMC6785892.xml
SCDO	31769834	PMC6878945	fulltexts/PMC6878945.xml
scdney	31870280	PMC6929335	fulltexts/PMC6929335.xml
scCCESS	31870278	PMC6929272	fulltexts/PMC6929272.xml
SAMIRIX	31824393	PMC6886563	fulltexts/PMC6886563.xml
RUFUS	31575651	PMC6771411	fulltexts/PMC6771411.xml
RSMLM	31626286	PMC7162425	fulltexts/PMC7162425.xml
RsHSF	31651257	PMC6814140	fulltexts/PMC6814140.xml
RRphylo	31881075	PMC6934287	fulltexts/PMC6934287.xml
RPGeNet	31712826	PMC6846243	fulltexts/PMC6846243.xml
RICE-GUARD	31640541	PMC6806664	fulltexts/PMC6806664.xml
RGRPT	31737036	PMC6828935	fulltexts/PMC6828935.xml
RGADE	31694536	PMC6836459	fulltexts/PMC6836459.xml
RFQAmodel	31634369	PMC6802825	fulltexts/PMC6802825.xml
RestraintLib	31799624	PMC6954431	fulltexts/PMC6954431.xml
reproduce	31823809	PMC6902413	fulltexts/PMC6902413.xml
red clover	31708937	PMC6820467	fulltexts/PMC6820467.xml
Real-time	31728416	PMC6848197	fulltexts/PMC6848197.xml
RCMF	31874608	PMC6929455	fulltexts/PMC6929455.xml
RBPome	31835171	PMC6926210	fulltexts/PMC6926210.xml
Rbbt	31622330	PMC6797086	fulltexts/PMC6797086.xml
RADAR	31870409	PMC6927177	fulltexts/PMC6927177.xml
R2	31737636	PMC6831549	fulltexts/PMC6831549.xml
QSAR	31655545	PMC6815455	fulltexts/PMC6815455.xml
Conterminator	NA	PMC7218494	fulltexts/PMC7218494.xml
DrugComb	31066443	PMC6602441	fulltexts/PMC6602441.xml
Gall-ID	27547538	PMC4958008	fulltexts/PMC4958008.xml
ErrorTracer	31598631	PMC7703767	fulltexts/PMC7703767.xml
EpiEstim	31624039	PMC7105007	fulltexts/PMC7105007.xml
RNA-seq Pipeline	31781178	PMC6861419	fulltexts/PMC6861419.xml
DNA Readout Viewer	31793988	PMC7141859	fulltexts/PMC7141859.xml
DrugCombDB	31665429	PMC7145671	fulltexts/PMC7145671.xml
DAMEfinder	32487212	PMC7268773	fulltexts/PMC7268773.xml
cryoID	31768063	PMC7494424	fulltexts/PMC7494424.xml
ClinVAP	31830259	PMC7141851	fulltexts/PMC7141851.xml
CLINE	31660851	PMC6819642	fulltexts/PMC6819642.xml
CIViCmine	31796060	PMC6891984	fulltexts/PMC6891984.xml
CIViCmine	31796060	PMC6891984	fulltexts/PMC6891984.xml
ChiTaRS	31747015	PMC7145514	fulltexts/PMC7145514.xml
CBNA	31790386	PMC6907873	fulltexts/PMC6907873.xml
iPPI-DB	NA	PMC8034526	fulltexts/PMC8034526.xml
Catalysis-hub.org	31138816	PMC6538711	fulltexts/PMC6538711.xml
The Comprehensive Antibiotic Resistance Database (CARD)	31665441	PMC7145624	fulltexts/PMC7145624.xml
CAPICE	32831124	PMC7446154	fulltexts/PMC7446154.xml
cancer_subtyping	31723226	PMC6853929	fulltexts/PMC6853929.xml
BORIS	32667952	PMC7363093	fulltexts/PMC7363093.xml
BlobToolKit	32071071	PMC7144090	fulltexts/PMC7144090.xml
BioGears Engine	31681022	PMC6813930	fulltexts/PMC6813930.xml
BiGG Models	31696234	PMC7145653	fulltexts/PMC7145653.xml
BHAI	31771703	PMC6864977	fulltexts/PMC6864977.xml
BELIEF	31603193	PMC6787548	fulltexts/PMC6787548.xml
BEable-GPS	31647030	PMC6806563	fulltexts/PMC6806563.xml
BASE	NA	PMC7542697	fulltexts/PMC7542697.xml
BacHBerryEXP	31856735	PMC6924045	fulltexts/PMC6924045.xml
AutoTuner	32212641	PMC7310949	fulltexts/PMC7310949.xml
AutoEncoder	31856727	PMC6923820	fulltexts/PMC6923820.xml
ASA24	31847188	PMC6950225	fulltexts/PMC6950225.xml
AraPheno	31642487	PMC7145550	fulltexts/PMC7145550.xml
APHIRM toolkit	31666054	PMC6822468	fulltexts/PMC6822468.xml
Animal-ImputeDB	31584087	PMC6943029	fulltexts/PMC6943029.xml
Anabel	31608948	PMC6790968	fulltexts/PMC6790968.xml
AlphaFamImpute	NA	PMC7520044	fulltexts/PMC7520044.xml
Alliance Genome Resources	31796553	PMC6893393	fulltexts/PMC6893393.xml
AgeGuess	31672994	PMC6823431	fulltexts/PMC6823431.xml
The Allele Frequency Net Database (AFND)	31722398	PMC7145554	fulltexts/PMC7145554.xml
ADS	31682632	PMC6855565	fulltexts/PMC6855565.xml
ADRAlert	31868917	PMC7325315	fulltexts/PMC7325315.xml
