name	biotoolsID	pubmedid	pubmedcid	link
QUARTERplus	quarterplus	34025946	PMC8122155	fulltexts/PMC8122155.xml
QDECR	qdecr	33967730	PMC8100226	fulltexts/PMC8100226.xml
PySTACHIO	pystachio	NA	PMC8327484	fulltexts/PMC8327484.xml
PyGeNN	pygenn	33967731	PMC8100330	fulltexts/PMC8100330.xml
PTMViz	ptmviz	34039258	PMC8157737	fulltexts/PMC8157737.xml
protGear	protgear	34025940	PMC8114118	fulltexts/PMC8114118.xml
ProteinTools	proteintools	34019657	PMC8262690	fulltexts/PMC8262690.xml
ProteinLens	proteinlens	33978752	PMC8661402	fulltexts/PMC8661402.xml
ProMS	proms	33887487	PMC8165452	fulltexts/PMC8165452.xml
ProLint	prolint	34038536	PMC8262751	fulltexts/PMC8262751.xml
ProgPerm	progperm	33731016	PMC7972227	fulltexts/PMC7972227.xml
PRISM	prism-rna	33720334	PMC8479664	fulltexts/PMC8479664.xml
Preselector	preselector	34037777	PMC8262699	fulltexts/PMC8262699.xml
PRESCIENT	prescient	34050150	PMC8163769	fulltexts/PMC8163769.xml
predPhogly-Site	predphogly-site	33793659	PMC8016359	fulltexts/PMC8016359.xml
PredNTS	prednts	33800121	PMC7962192	fulltexts/PMC7962192.xml
PredCRG	predcrg	33902670	PMC8074503	fulltexts/PMC8074503.xml
PhosIDN	phosidn	34320631	PMC8665744	fulltexts/PMC8665744.xml
PHOTONAI	photonai	34288935	PMC8294542	fulltexts/PMC8294542.xml
PhyliCS	phylics	34217219	PMC8254361	fulltexts/PMC8254361.xml
PIP-SNP	pip-snp	34235432	PMC8256826	fulltexts/PMC8256826.xml
PLANA	plana	34318308	PMC8353266	fulltexts/PMC8353266.xml
GlycanGUI	glycangui	34211962	PMC8239159	fulltexts/PMC8239159.xml
GenoVault	genovault	34325724	PMC8319889	fulltexts/PMC8319889.xml
GAT-LI	gat-li	34294047	PMC8296748	fulltexts/PMC8296748.xml
FogFrame	fogframe	34307857	PMC8279146	fulltexts/PMC8279146.xml
FIELD-RT	field-rt	34289317	PMC9328049	fulltexts/PMC9328049.xml
FAANG Data Portal	faang_data_portal	34220930	PMC8248360	fulltexts/PMC8248360.xml
ExoDiversity	exodiversity	34252930	PMC8275329	fulltexts/PMC8275329.xml
ERpred	erpred	34285834	PMC8274494	fulltexts/PMC8274494.xml
epiMOX	epimox	34313401	PMC8420331	fulltexts/PMC8420331.xml
EnHiC	enhic	34252966	PMC8382278	fulltexts/PMC8382278.xml
ECO-CollecTF	eco-collectf	34327299	PMC8313968	fulltexts/PMC8313968.xml
DysPIA	dyspia	34290733	PMC8287415	fulltexts/PMC8287415.xml
Dyconnmap	dyconnmap	34250674	PMC8449119	fulltexts/PMC8449119.xml
doubletD	doubletd	34252961	PMC8275324	fulltexts/PMC8275324.xml
DiSCo	disco_dsr	34241589	PMC8477390	fulltexts/PMC8477390.xml
PolyRound	polyround	34329395	PMC8723145	fulltexts/PMC8723145.xml
POMAShiny	pomashiny	34197462	PMC8279420	fulltexts/PMC8279420.xml
PPI-MASS	ppi-mass	34277709	PMC8281810	fulltexts/PMC8281810.xml
PseudoGA	pseudoga	34244782	PMC8661435	fulltexts/PMC8661435.xml
dicom_wsi	dicom_wsi	34267986	PMC8274303	fulltexts/PMC8274303.xml
DeepProg	deepprog	34261540	PMC8281595	fulltexts/PMC8281595.xml
DeepGraphGO	deepgraphgo	34252926	PMC8294856	fulltexts/PMC8294856.xml
Deep-Framework	deep-framework	34208327	PMC8231160	fulltexts/PMC8231160.xml
DBTpred	dbtpred	34252932	PMC8275335	fulltexts/PMC8275335.xml
CUBDL	cubdl	34224351	PMC8818124	fulltexts/PMC8818124.xml
PupilEXT	pupilext	34220432	PMC8249868	fulltexts/PMC8249868.xml
CrystalExplorer	crystalexplorer	34188619	PMC8202033	fulltexts/PMC8202033.xml
CROTON	croton	34252931	PMC8275342	fulltexts/PMC8275342.xml
COVIDomic	covidomic	34260589	PMC8312936	fulltexts/PMC8312936.xml
Corona Health	corona_health	34299846	PMC8303497	fulltexts/PMC8303497.xml
Compi	compi	34239974	PMC8237318	fulltexts/PMC8237318.xml
Columba	columba	34235407	PMC8246400	fulltexts/PMC8246400.xml
PyPhase	pyphase	34212892	PMC8284402	fulltexts/PMC8284402.xml
pyProGA	pyproga	34329304	PMC8323899	fulltexts/PMC8323899.xml
PyUNIxMD	pyunixmd	34197646	PMC8362049	fulltexts/PMC8362049.xml
PZLAST	pzlast	34240105	PMC8570820	fulltexts/PMC8570820.xml
Virtual Herbarium ALTB	virtual_herbarium_altb	34316271	PMC8292289	fulltexts/PMC8292289.xml
Poky	poky	33715003	PMC8479676	fulltexts/PMC8479676.xml
PnB Designer	pnb-designer	33653259	PMC7923538	fulltexts/PMC7923538.xml
PlncRNA-HDeep	plncrna-hdeep	33980138	PMC8114701	fulltexts/PMC8114701.xml
PLIP	plip	25873628	PMC4489249	fulltexts/PMC4489249.xml
PLIP	plip	33950214	PMC8262720	fulltexts/PMC8262720.xml
PlateEditor	plateeditor	34048502	PMC8162687	fulltexts/PMC8162687.xml
PlantDeepSEA	plantdeepsea	34037796	PMC8262748	fulltexts/PMC8262748.xml
pLannotate	plannotate	34019636	PMC8262757	fulltexts/PMC8262757.xml
catRAPID omics v2.0	catrapid_omics_v2.0	34086933	PMC8262727	fulltexts/PMC8262727.xml
e-CoVig	e-covig	34068131	PMC8152780	fulltexts/PMC8152780.xml
Rank-In	rank-in	34214174	PMC8464058	fulltexts/PMC8464058.xml
RCA2	rca2	34320202	PMC8344557	fulltexts/PMC8344557.xml
RDscan	rdscan	34287002	PMC8386458	fulltexts/PMC8386458.xml
ResidueFinder	residuefinder	34289903	PMC8293528	fulltexts/PMC8293528.xml
resistancebank.org	resistancebank.org	34294731	PMC8298417	fulltexts/PMC8298417.xml
ReVisE	revise	34314456	PMC8315543	fulltexts/PMC8315543.xml
RoboCOP	robocop	34255854	PMC8373080	fulltexts/PMC8373080.xml
RowDiff	rowdiff	34252940	PMC8346655	fulltexts/PMC8346655.xml
OpenMM	openmm	NA	PMC5549999	fulltexts/PMC5549999.xml
SCOUR	scour	34238207	PMC8268592	fulltexts/PMC8268592.xml
scPNMF	scpnmf	34252925	PMC8275345	fulltexts/PMC8275345.xml
Sequoia	sequoia_visual	34233619	PMC8262049	fulltexts/PMC8262049.xml
ShareNet	sharenet	34252956	PMC8275330	fulltexts/PMC8275330.xml
SISTEMA	sistema	34278269	PMC8271161	fulltexts/PMC8271161.xml
SIVS	sivs	34270690	PMC8665768	fulltexts/PMC8665768.xml
SDT-PICS	sdt-pics	34329378	PMC8665764	fulltexts/PMC8665764.xml
spikChIP	spikchip	34327329	PMC8315120	fulltexts/PMC8315120.xml
CNVIntegrate	cnvintegrate	34259866	PMC8278790	fulltexts/PMC8278790.xml
circExp	circexp	34296749	PMC8299715	fulltexts/PMC8299715.xml
ChronoRoot	chronoroot	34282452	PMC8290196	fulltexts/PMC8290196.xml
ChIP-GSM	chip-gsm	34292930	PMC8330942	fulltexts/PMC8330942.xml
CGA-BNI	cga-bni	34252959	PMC8275338	fulltexts/PMC8275338.xml
CentromereArchitect	centromerearchitect	34252949	PMC8336445	fulltexts/PMC8336445.xml
CCIP	ccip	34289010	PMC8665748	fulltexts/PMC8665748.xml
causalizeR	causalizer	34322328	PMC8300496	fulltexts/PMC8300496.xml
CALLR	callr	34252936	PMC8686678	fulltexts/PMC8686678.xml
BrcaSeg	brcaseg	34280546	PMC9403022	fulltexts/PMC9403022.xml
BloodGen3	bloodgen3	34282143	PMC8289976	fulltexts/PMC8289976.xml
BiGAN	bigan	34193046	PMC8247109	fulltexts/PMC8247109.xml
The O-GlcNAc Database	the_o-glcnac_database	34279596	PMC8288053	fulltexts/PMC8288053.xml
AUCseg	aucseg	34195080	PMC8236895	fulltexts/PMC8236895.xml
ARTS	arts_brain	34330087	PMC8329541	fulltexts/PMC8329541.xml
ANMDA	anmda	34215183	PMC8254275	fulltexts/PMC8254275.xml
SSE-PSSM	sse-pssm	34320027	PMC8318245	fulltexts/PMC8318245.xml
STRONG	strong	34311761	PMC8311964	fulltexts/PMC8311964.xml
T-CoV	t-cov	34396391	PMC8385993	fulltexts/PMC8385993.xml
Tag-seq	tag-seq	34215845	PMC8253812	fulltexts/PMC8253812.xml
TCM-Blast	tcm-blast	34273956	PMC8285853	fulltexts/PMC8285853.xml
TIDB	tidb	34244719	PMC8271126	fulltexts/PMC8271126.xml
Timesias	timesias	34258599	PMC8260877	fulltexts/PMC8260877.xml
tinselR	tinselr	34236227	PMC8265219	fulltexts/PMC8265219.xml
TITAN	tcr_epItope_bimodal_attention_networks	34252922	PMC8275323	fulltexts/PMC8275323.xml
TNet	tnet	34255632	PMC8956368	fulltexts/PMC8956368.xml
TorchIO	torchio	34311413	PMC8542803	fulltexts/PMC8542803.xml
Trycycler	trycycler	34521459	PMC8442456	fulltexts/PMC8442456.xml
TSMiner	tsminer	34313778	PMC8502000	fulltexts/PMC8502000.xml
TSRexploreR	tsrexplorer	34250478	PMC8265037	fulltexts/PMC8265037.xml
uCAREChemSuiteCLI	ucarechemsuitecli	34291144	PMC8278538	fulltexts/PMC8278538.xml
VarCA	varca	34313779	PMC8373110	fulltexts/PMC8373110.xml
VarSAn	varsan	34313777	PMC8421213	fulltexts/PMC8421213.xml
VECTOR	vector	34210067	PMC8305227	fulltexts/PMC8305227.xml
WADDAICA	waddaica	34194678	PMC8234348	fulltexts/PMC8234348.xml
YPIBP	ypibp	34285772	PMC8261538	fulltexts/PMC8261538.xml
AIAP	aiap	34273560	PMC9040017	fulltexts/PMC9040017.xml
ACP-DA	acp-da	34276801	PMC8279753	fulltexts/PMC8279753.xml
Acoustilytix	acoustilytix	34209754	PMC8301917	fulltexts/PMC8301917.xml
ABrainVis	abrainvis	34325693	PMC8323223	fulltexts/PMC8323223.xml
3DPhenoFish	3dphenofish	34235898	PMC8317184	fulltexts/PMC8317184.xml
3Cnet	3cnet	34270679	PMC8665754	fulltexts/PMC8665754.xml
kataegis	kataegis	34118871	PMC8196519	fulltexts/PMC8196519.xml
KMDATA	kmdata	34169314	PMC8234134	fulltexts/PMC8234134.xml
Know-me	know-me	34070606	PMC8198535	fulltexts/PMC8198535.xml
KSCV	kscv	34130646	PMC8204412	fulltexts/PMC8204412.xml
iOntoBioethics	iontobioethics	34095160	PMC8175792	fulltexts/PMC8175792.xml
IOAT	ioat	34130622	PMC8204560	fulltexts/PMC8204560.xml
InferBERT	inferbert	34136800	PMC8202286	fulltexts/PMC8202286.xml
idxpr	idxpr	34141876	PMC8176530	fulltexts/PMC8176530.xml
HIVIntact	hivintact	34176496	PMC8237426	fulltexts/PMC8237426.xml
HiC-DCplus	hic-dcplus	34099725	PMC8184932	fulltexts/PMC8184932.xml
SeqAn	seqan	NA	PMC2246154	fulltexts/PMC2246154.xml
HEMNMA-3D	hemnma-3d	34095222	PMC8170028	fulltexts/PMC8170028.xml
AlleleShift	alleleshift	34178449	PMC8212829	fulltexts/PMC8212829.xml
fastsimcoal2	fastsimcoal2	34164653	PMC8665742	fulltexts/PMC8665742.xml
pftools	pftools	23505298	PMC3634184	fulltexts/PMC3634184.xml
MetaNetX	metanetx	NA	PMC4702813	fulltexts/PMC4702813.xml
MetaNetX	metanetx	NA	PMC3597148	fulltexts/PMC3597148.xml
MetaNetX	metanetx	NA	PMC3896926	fulltexts/PMC3896926.xml
MetaNetX	metanetx	NA	PMC7778905	fulltexts/PMC7778905.xml
Selectome	selectome	24225318	PMC3964977	fulltexts/PMC3964977.xml
BioModels Parameter	biomodels-parameter	32573648	PMC7653554	fulltexts/PMC7653554.xml
LABRAT	labrat	34174817	PMC8234626	fulltexts/PMC8234626.xml
LazyB	lazyb	34074310	PMC8168326	fulltexts/PMC8168326.xml
MiBiOmics	mibiomics	33407076	PMC7789220	fulltexts/PMC7789220.xml
GVViZ	gvviz	34174938	PMC8235866	fulltexts/PMC8235866.xml
GRMT	grmt	34149820	PMC8212059	fulltexts/PMC8212059.xml
LigTMap	ligtmap	34112240	PMC8194164	fulltexts/PMC8194164.xml
LMS	lms	34164199	PMC8182497	fulltexts/PMC8182497.xml
GLEANER	gleaner	34058973	PMC8165803	fulltexts/PMC8165803.xml
Geonomics	geonomics	34117771	PMC8476160	fulltexts/PMC8476160.xml
GeneMark-HM	genemark-hm	34056597	PMC8153819	fulltexts/PMC8153819.xml
GCSENet	gcsenet	34081706	PMC8205154	fulltexts/PMC8205154.xml
FragMAXapp	fragmaxapp	34076593	PMC8171072	fulltexts/PMC8171072.xml
FNS	fns	34108523	PMC8190312	fulltexts/PMC8190312.xml
FINER	finer	34169280	PMC8219044	fulltexts/PMC8219044.xml
FEGS	fegs	34078264	PMC8172329	fulltexts/PMC8172329.xml
FDCE	fdce	34081116	PMC8652113	fulltexts/PMC8652113.xml
EyeDiseases	eyediseases	34085038	PMC8168129	fulltexts/PMC8168129.xml
m6AGE	m6age	34122525	PMC8191635	fulltexts/PMC8191635.xml
MCPCA_PopGen	mcpca_popgen	34174829	PMC8236193	fulltexts/PMC8236193.xml
Mechnetor	mechnetor	34076240	PMC8262711	fulltexts/PMC8262711.xml
MetaVelvet-DL	metavelvet-dl	34078257	PMC8171044	fulltexts/PMC8171044.xml
MiMiC	mimic	34081399	PMC8313253	fulltexts/PMC8313253.xml
ML-SIM	ml-sim	34123499	PMC8176814	fulltexts/PMC8176814.xml
MLatticeABC	mlatticeabc	34056314	PMC8153975	fulltexts/PMC8153975.xml
ExoPred	exopred	34134630	PMC8210391	fulltexts/PMC8210391.xml
eSkip-Finder	eskip-finder	34104972	PMC8265194	fulltexts/PMC8265194.xml
EpitopeVec	epitopevec	34180989	PMC8652027	fulltexts/PMC8652027.xml
mLoc-mRNA	mloc-mrna	34167457	PMC8223360	fulltexts/PMC8223360.xml
nCov2019	ncov2019	34178436	PMC8199916	fulltexts/PMC8199916.xml
MomentClosure.jl	momentclosure.jl	34170295	PMC8696096	fulltexts/PMC8696096.xml
NaViA	navia	34145888	PMC8665753	fulltexts/PMC8665753.xml
Dynamic-Nomogram-Asthma	dynamic-nomogram-asthma	34125979	PMC8275008	fulltexts/PMC8275008.xml
DXM	dxm	34157105	PMC8450090	fulltexts/PMC8450090.xml
DUNEuro	duneuro	34086715	PMC8177522	fulltexts/PMC8177522.xml
Intogen	intogen	NA	PMC5758042	fulltexts/PMC5758042.xml
Cancer Genome Interpreter (CGI)	cgi	NA	PMC5875005	fulltexts/PMC5875005.xml
GWOVina	gwovina	32679606	PMC7818481	fulltexts/PMC7818481.xml
DSBS	dsbs	34058751	PMC8575003	fulltexts/PMC8575003.xml
Driftage	driftage	34061207	PMC8168350	fulltexts/PMC8168350.xml
DP4-AI	dp4-ai	34122893	PMC8152620	fulltexts/PMC8152620.xml
DLAE	dlae	34113706	PMC8188855	fulltexts/PMC8188855.xml
DIVIS	divis	34168993	PMC8217664	fulltexts/PMC8217664.xml
Dino	dino	34146085	PMC9502161	fulltexts/PMC9502161.xml
DGLinker	dglinker	34125897	PMC8262728	fulltexts/PMC8262728.xml
DeepSweep	deepsweep	34126997	PMC8201710	fulltexts/PMC8201710.xml
Path4Drug	Path4Drug	NA	PMC8551608	fulltexts/PMC8551608.xml
TXG-MAPr	TXG-MAPr	NA	PMC8536636	fulltexts/PMC8536636.xml
PiSCES	pisces-fish	33746558	PMC7970533	fulltexts/PMC7970533.xml
PhyloPrimer	phyloprimer	33986979	PMC8098674	fulltexts/PMC8098674.xml
PhenCards	phencards	34034817	PMC8147460	fulltexts/PMC8147460.xml
pgainsim	pgainsim	33738486	PMC8479659	fulltexts/PMC8479659.xml
PermFIT	permfit	34021151	PMC8140109	fulltexts/PMC8140109.xml
PERCEPTRON	perceptron	33999207	PMC8262694	fulltexts/PMC8262694.xml
Peptimetric	peptimetric	NA	PMC9581017	fulltexts/PMC9581017.xml
PepFun	pepfun	33809815	PMC8002403	fulltexts/PMC8002403.xml
PEMPNI	pempni	33872313	PMC8084330	fulltexts/PMC8084330.xml
PE-Designer	pe-designer	33939828	PMC8265102	fulltexts/PMC8265102.xml
PE-Analyzer	pe-analyzer	33939828	PMC8265102	fulltexts/PMC8265102.xml
pCysMod	pcysmod	33732693	PMC7959776	fulltexts/PMC7959776.xml
PCIP-seq	pcip-seq	33823910	PMC8025556	fulltexts/PMC8025556.xml
PathoNet	pathonet	33875676	PMC8055887	fulltexts/PMC8055887.xml
Panache	panache	NA	PMC8652104	fulltexts/PMC8652104.xml
PALS	pals-pathway	33670102	PMC7916825	fulltexts/PMC7916825.xml
Plant Cytochrome P450 Database	plant-cytochrome-p450-db	33997360	PMC8094579	fulltexts/PMC8094579.xml
Proteome-pI 2.0	proteome-pi_2.0	34718696	PMC8728302	fulltexts/PMC8728302.xml
oxDNA.org	oxdna	34009383	PMC8265093	fulltexts/PMC8265093.xml
ORFLine	orfline	33970232	PMC8504629	fulltexts/PMC8504629.xml
OPUS-X	opus-x	NA	PMC8696105	fulltexts/PMC8696105.xml
opentree	opentree	33970279	PMC8513759	fulltexts/PMC8513759.xml
OpenAnnotate	openannotate	33999180	PMC8262705	fulltexts/PMC8262705.xml
PSSR	pssr	33686300	PMC8035334	fulltexts/PMC8035334.xml
PseudotimeDE	pseudotimede	33926517	PMC8082818	fulltexts/PMC8082818.xml
PSC-db	psc-db	33672700	PMC7924326	fulltexts/PMC7924326.xml
PRYNT	prynt	33707596	PMC7952700	fulltexts/PMC7952700.xml
DeepD2V	deepd2v	34073774	PMC8197256	fulltexts/PMC8197256.xml
Damage-Net	damage-net	34147942	PMC8385418	fulltexts/PMC8385418.xml
CVTree	cvtree	15215347	PMC441500	fulltexts/PMC441500.xml
CVTree	cvtree	19398429	PMC2703908	fulltexts/PMC2703908.xml
CVTree	cvtree	34119695	PMC9040009	fulltexts/PMC9040009.xml
CutLang	cutlang	34169274	PMC8218547	fulltexts/PMC8218547.xml
NetCleave	netcleave	34162981	PMC8222286	fulltexts/PMC8222286.xml
NetGSA	netgsa	34115744	PMC8221786	fulltexts/PMC8221786.xml
NeuroMorpho.org	neuromorpho.org	34149388	PMC8209307	fulltexts/PMC8209307.xml
noisyR	noisyr	34076236	PMC8373073	fulltexts/PMC8373073.xml
NoRCE	norce	34078267	PMC8170991	fulltexts/PMC8170991.xml
NUCOME	nucome	34120586	PMC8201709	fulltexts/PMC8201709.xml
OcIMIDo	ocimido	34139439	PMC8404035	fulltexts/PMC8404035.xml
OrtSuite	ortsuite	34580179	PMC8500227	fulltexts/PMC8500227.xml
PAX2GRAPHML	pax2graphml	34128961	PMC8665752	fulltexts/PMC8665752.xml
Cruxome	cruxome	34082700	PMC8173893	fulltexts/PMC8173893.xml
CROCS	crocs	34126932	PMC8201703	fulltexts/PMC8201703.xml
CRISPRloci	crisprloci	34133710	PMC8265192	fulltexts/PMC8265192.xml
covNorm	covnorm	34141136	PMC8188117	fulltexts/PMC8188117.xml
peakPantheR	peakpanther	34125879	PMC8665750	fulltexts/PMC8665750.xml
CovidPrognosis	covidprognosis	34093642	PMC8175075	fulltexts/PMC8175075.xml
pegIT	pegit	34060619	PMC8265180	fulltexts/PMC8265180.xml
PGfinder	pgfinder	34579805	PMC8478412	fulltexts/PMC8478412.xml
PIGNON	pignon	34088263	PMC8178832	fulltexts/PMC8178832.xml
Cheetah-MS	cheetah-ms	34128979	PMC8665757	fulltexts/PMC8665757.xml
PIKE-R2P	pike-r2p	34078261	PMC8170782	fulltexts/PMC8170782.xml
CemrgApp	cemrgapp	34124331	PMC7610963	fulltexts/PMC7610963.xml
PINIR	pinir	34107869	PMC8188708	fulltexts/PMC8188708.xml
PolarProtPred	polarprotpred	34185052	PMC8384406	fulltexts/PMC8384406.xml
CaFew	cafew	34078287	PMC8171019	fulltexts/PMC8171019.xml
BlackSheep	BlackSheep	34165986	PMC8256816	fulltexts/PMC8256816.xml
BIGwas GWAS Association Testing Pipeline	bigwas_assoc_pipeline	34184051	PMC8239664	fulltexts/PMC8239664.xml
Strawberry	strawberry	NA	PMC5720828	fulltexts/PMC5720828.xml
PPalign	ppalign	34112081	PMC8191105	fulltexts/PMC8191105.xml
PSDX	psdx	34122478	PMC8195342	fulltexts/PMC8195342.xml
RespiraConNosotros	respiraconnosotros	34064725	PMC8150923	fulltexts/PMC8150923.xml
AncientMetagenomeDir	ancientmetagenomedir	33500403	PMC7838265	fulltexts/PMC7838265.xml
ONDB	ondb	33884084	PMC8046652	fulltexts/PMC8046652.xml
Omixer	omixer	33693546	PMC10262301	fulltexts/PMC10262301.xml
OmicsViz	omicsviz	34031435	PMC8144609	fulltexts/PMC8144609.xml
OmicsAnalyst	omicsanalyst	34019646	PMC8262745	fulltexts/PMC8262745.xml
OmicLoupe	omicloupe	33663372	PMC7931979	fulltexts/PMC7931979.xml
omeClust	omeclust	33974004	PMC8545346	fulltexts/PMC8545346.xml
ngsComposer	ngscomposer	33822850	PMC8425578	fulltexts/PMC8425578.xml
nf-core-eager	nf-core-eager	33777521	PMC7977378	fulltexts/PMC7977378.xml
NeuroPM-box	neuropm-box	34021244	PMC8140107	fulltexts/PMC8140107.xml
NEPdb	nepdb	33927717	PMC8078594	fulltexts/PMC8078594.xml
NeoFox	neofox	33970219	PMC9502226	fulltexts/PMC9502226.xml
ncFANs v2.0	ncfans-v2	34050762	PMC8262724	fulltexts/PMC8262724.xml
nanodisco	nanodisco	33820988	PMC8107137	fulltexts/PMC8107137.xml
mzRAPP	mzrapp	33826687	PMC8545297	fulltexts/PMC8545297.xml
MyCLADE	myclade	34023906	PMC8262732	fulltexts/PMC8262732.xml
mwTab	mwtab	33808985	PMC8000456	fulltexts/PMC8000456.xml
MultiVERSE	multiverse	33888761	PMC8062697	fulltexts/PMC8062697.xml
PSSRD	pssrd	34059664	PMC8167114	fulltexts/PMC8167114.xml
QuantitativeTox	quantitativetox	34056383	PMC8154128	fulltexts/PMC8154128.xml
quickLD	quickld	34062051	PMC8518384	fulltexts/PMC8518384.xml
RBinds	rbinds	34136090	PMC8164131	fulltexts/PMC8164131.xml
Begonia	begonia	34093134	PMC8172593	fulltexts/PMC8172593.xml
ReDCM	redcm	34177506	PMC8222613	fulltexts/PMC8222613.xml
ReMeDy	remedy	34156448	PMC8218701	fulltexts/PMC8218701.xml
RHIVDB	rhivdb	34178036	PMC8222909	fulltexts/PMC8222909.xml
RiboDoc	ribodoc	34093996	PMC8141510	fulltexts/PMC8141510.xml
rMAP	rmap.analysis	34110280	PMC8461470	fulltexts/PMC8461470.xml
RNAdetector	rnadetector	34082707	PMC8173825	fulltexts/PMC8173825.xml
RPiso	rpiso	34058988	PMC8323483	fulltexts/PMC8323483.xml
3DSlicer.CTLungAnalyzer	3dslicer.ctlunganalyzer	NA	PMC8194685	fulltexts/PMC8194685.xml
snpnet	snpnet	33095761	PMC7641476	fulltexts/PMC7641476.xml
SPARK-X	spark-x	34154649	PMC8218388	fulltexts/PMC8218388.xml
Stanza	stanza	34157094	PMC8363782	fulltexts/PMC8363782.xml
BayCANN	baycann	34113262	PMC8185956	fulltexts/PMC8185956.xml
AutoCCS	autoccs	34145874	PMC9502155	fulltexts/PMC9502155.xml
ASTHERISC	astherisc	34129600	PMC8232427	fulltexts/PMC8232427.xml
Aquarium	aquarium	34151028	PMC8209617	fulltexts/PMC8209617.xml
scDA	scda	34141142	PMC8187165	fulltexts/PMC8187165.xml
SDImpute	sdimpute	34138847	PMC8266063	fulltexts/PMC8266063.xml
SFMEB	sfmeb	34174824	PMC8234728	fulltexts/PMC8234728.xml
smORFer	smorfer	34125903	PMC8421149	fulltexts/PMC8421149.xml
PDB_Graph_API	pdb_graph_api	34081107	PMC8570819	fulltexts/PMC8570819.xml
Super Complex	super_complex	34189530	PMC8240683	fulltexts/PMC8240683.xml
SVNN	svnn	34147063	PMC8214287	fulltexts/PMC8214287.xml
CyGenexpi	CyGenexpi	NA	PMC5899412	fulltexts/PMC5899412.xml
Genexpi	genexpi	29653518	PMC5899412	fulltexts/PMC5899412.xml
FNBtools	fnbtools	30042776	PMC6048286	fulltexts/PMC6048286.xml
SyntaLinker	syntalinker	34123096	PMC8163338	fulltexts/PMC8163338.xml
ACSNI	acsni	34179848	PMC8212143	fulltexts/PMC8212143.xml
ABM	abm	34111183	PMC8191904	fulltexts/PMC8191904.xml
3Dscript.server	3dscript.server	34152405	PMC8665743	fulltexts/PMC8665743.xml
2-kupl	2-kupl	34090332	PMC8180056	fulltexts/PMC8180056.xml
TeaAS	teaas	34154536	PMC8215737	fulltexts/PMC8215737.xml
msprime	msprime	NA	PMC4856371	fulltexts/PMC4856371.xml
TimeCycle	timecycle	34175927	PMC8652031	fulltexts/PMC8652031.xml
TransAT	transat	34182919	PMC8240296	fulltexts/PMC8240296.xml
TTSurv	ttsurv	34113575	PMC8186665	fulltexts/PMC8186665.xml
MTR3D	mtr3d	34050760	PMC8265191	fulltexts/PMC8265191.xml
MSU-Net	msu-net	33679900	PMC7928319	fulltexts/PMC7928319.xml
MSRdb	msrdb	33653882	PMC8092266	fulltexts/PMC8092266.xml
MSIFinder	msifinder	33845765	PMC8042960	fulltexts/PMC8042960.xml
MRPC	mrpc	33995486	PMC8120292	fulltexts/PMC8120292.xml
MPRAdecoder	mpradecoder	34046055	PMC8148044	fulltexts/PMC8148044.xml
MosaicExplorerJ	mosaicexplorerj	33763206	PMC7953913	fulltexts/PMC7953913.xml
MonteCarbo	montecarbo	33982793	PMC8359999	fulltexts/PMC8359999.xml
Momba	momba	NA	PMC7984561	fulltexts/PMC7984561.xml
MolluscDB	molluscdb	33813885	PMC8059625	fulltexts/PMC8059625.xml
Molstar Viewer	molstar-viewer	33956157	PMC8262734	fulltexts/PMC8262734.xml
MoiRNAiFold	moirnaifold	33956139	PMC8136780	fulltexts/PMC8136780.xml
ModularBoost	modularboost	33761871	PMC7992795	fulltexts/PMC7992795.xml
mrdp	mrdp	NA	PMC7924693	fulltexts/PMC7924693.xml
modelbase	modelbase	33879053	PMC8056244	fulltexts/PMC8056244.xml
MOCCA	mocca	33962556	PMC8105988	fulltexts/PMC8105988.xml
mmsig	mmsig	33782531	PMC8007623	fulltexts/PMC8007623.xml
mmCSM-PPI	mmcsm-ppi	33893812	PMC8262703	fulltexts/PMC8262703.xml
MLHO	mlho	33674708	PMC7935934	fulltexts/PMC7935934.xml
MixTwice	mixtwice	33693483	PMC8428605	fulltexts/PMC8428605.xml
MitopatHs	mitopaths	33889820	PMC8050385	fulltexts/PMC8050385.xml
MISCAN	miscan	34026466	PMC8122113	fulltexts/PMC8122113.xml
miRMaster	mirmaster	33872372	PMC8262700	fulltexts/PMC8262700.xml
miRGTF-net	mirgtf-net	33852600	PMC8046230	fulltexts/PMC8046230.xml
miRcorrNet	mircorrnet	34055490	PMC8140596	fulltexts/PMC8140596.xml
UTLDR	utldr	34155422	PMC8210516	fulltexts/PMC8210516.xml
