PMCID,Sentence,True?,False?,NER_Tags,Topics
PMC11039349,"Thus, to further make a comparison with PreRBP-TL, the performance of RBProkCNN was evaluated using the training dataset of PreRBP-TL.",FALSE,FALSE,"(70, 79, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"coli and Salmonella), the performance of RBProkCNN was evaluated using the training dataset of E.",FALSE,FALSE,"(41, 50, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"It was found that for E.coli, auROC of RBProkCNN (93.62%) achieved a little higher accuracy than that of PreRBP-TL (93.33%), whereas for Salmonella, PreRBP-TL achieved higher auROC (95.20%) than that of RBProkCNN (93.87%) (Table 4).",FALSE,FALSE,"(39, 48, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"As far as auPRC is concerned, RBProkCNN achieved better accuracy as compared to the PreRBP-TL, for both E.coli and Salmonella (Table 4).",FALSE,FALSE,"(30, 39, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"Thus, on the basis of auPRC measure, it can be said that the proposed model may achieve higher accuracy than that of PreRBP-TL.Table 4Performance comparison of PreRBP-TL and the RBProkCNN using the training datasets of PreRBP-TL.Table 4ModelSpeciesAccuracyPrecisionF1-ScoreMCCauROCauPRCRBProkCNNE.",FALSE,FALSE,"(178, 187, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,Performance comparison of PreRBP-TL and the RBProkCNN using the training datasets of PreRBP-TL.,FALSE,FALSE,"(44, 53, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"The performance advantage of RBProkCNN over PreRBP-TL was observed to be small, which may be due the initial large language generative model of PreRBP-TL where the test data set of RBProkCNN were included in the model training.",FALSE,FALSE,"(29, 38, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"Nonetheless, to further validate the higher performance of RBProkCNN over PreRBP-TL, we prepared another independent test dataset comprising prokaryotic RBP sequences of four different species such as Haemophilus Influenzae (116), Mycobacterium tuberculosis (97), Shigella flexneri (108) and Yersinia pestis (96).",FALSE,FALSE,"(59, 68, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,It was ensured that none of these species were present in the training set of RBProkCNN as well as PreRBP-TL.,FALSE,FALSE,"(78, 87, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"From Table 5, it was observed that RBProkCNN achieved higher accuracy as compared to the PreRBP-TL model, for all the four species.Table 5Species-specific prediction accuracy of PreRBP-TL and the proposed model RBProkCNN.Table 5SpeciesPreRBP-TLRBProkCNNE.",FALSE,FALSE,"(35, 44, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,Species-specific prediction accuracy of PreRBP-TL and the proposed model RBProkCNN.,FALSE,FALSE,"(73, 82, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"Therefore, CNN with 920 XGB-VIM selected features was chosen for developing the RBProkCNN model.",FALSE,FALSE,"(80, 89, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"Nonetheless, the performance of RBProkCNN was also evaluated using the imbalanced training datasets of best performing existing model PreRBP-TL and was found to perform better than that of PreRBP-TL.",FALSE,FALSE,"(32, 41, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"Thus, it may be said that the RBProkCNN may perform better both with balanced and imbalanced datasets.",FALSE,FALSE,"(30, 39, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"The performance RBProkCNN was also assessed on a blind test dataset to demonstrate its robustness and generalization ability, where the performance metrics were found to be closer to that of cross-validation.",FALSE,FALSE,"(16, 25, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"To further validate the model's reliability, we compared RBProkCNN's performance with existing state-of-the-art methods using the same blind test dataset.",FALSE,FALSE,"(57, 66, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,The RBProkCNN exhibited higher accuracy compared to the other available methods.,FALSE,FALSE,"(4, 13, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"Thus, RBProkCNN is believed to address this gap by providing a model tailored for predicting prokaryote-specific RBPs, underscoring the importance of accurate predictions in unravelling gene expression patterns and enhancing our understanding of prokaryotic gene regulation.",FALSE,FALSE,"(6, 15, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"The present study introduces RBProkCNN (https://iasri-sg.icar.gov.in/rbprokcnn/), a novel computational tool specifically tailored for predicting prokaryote-specific RBPs.",FALSE,FALSE,"(29, 38, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11039349,"Utilizing a CNN-based deep learning model with an ensemble of evolutionary features, RBProkCNN addresses the specificity of RBPs to individual species and lineage-specific families, providing more accurate predictions.",FALSE,FALSE,"(85, 94, 'RBProkCNN', 'rbprokcnn')","Gene transcripts, Machine learning, Model organisms"
PMC11470080,"While there is an abundance of methods for TE quantification at the bulk level, such as Squire10, TEtranscripts11, and Telescope12, emerging single-cell methods like scTE2 and SoloTE13 remain limited.",FALSE,FALSE,"(166, 170, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"In contrast, scTE employs a similar strategy but rectifies multi-mapping errors using the count of unique-mapping reads.",FALSE,FALSE,"(13, 17, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,scTE measures TE expression by allocating reads to corresponding TE subfamilies.,FALSE,FALSE,"(0, 4, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"For instance, scTE is limited to assigning multi-mapping reads to the metagene (TEs of the same subfamily), lacking a distinct assignment to specific genomic loci.",FALSE,FALSE,"(14, 18, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"While some existing methods (e.g., scTE) can be adapted to handle full-length single-cell RNA-seq data, their performance is often suboptimal, highlighting the value of MATES’ ability to process and interpret these datasets effectively (Supplementary Fig.",FALSE,FALSE,"(35, 39, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"S5 illustrates the cell clustering based on TE and gene expression in Arabidopsis using MATES, scTE, and SoloTE.",FALSE,FALSE,"(95, 99, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"S5a shows the UMAP visualization of TE expression quantified by scTE compared with gene expression clusters, with an ARI of 0.3315 (P  < 1 × 10−6).",FALSE,FALSE,"(64, 68, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"S5a–c), MATES achieved a 0.6668 ARI score (P < 1 × 10−6), which is higher than SoloTE (ARI = 0.5916, P < 1 × 10−6) and scTE (ARI = 0.5775, P < 1 × 10−6).",FALSE,FALSE,"(119, 123, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,S6 shows clustering results based on TE and gene expression using MATES and scTE.,FALSE,FALSE,"(76, 80, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"S6a) and by scTE (ARI =  0.3078, P = 4.60 × 10−5, Supplementary Fig.",FALSE,FALSE,"(12, 16, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"This is compared with the two established methods, scTE and SoloTE.",FALSE,FALSE,"(51, 55, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,Both scTE and SoloTE are incapable of providing locus-specific TE quantification that accounts for multi-mapping reads.,FALSE,FALSE,"(5, 9, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"Specifically, scTE is confined to subfamily level quantification, while SoloTE does offer locus-specific quantification but is constrained to unique mapping reads.",FALSE,FALSE,"(14, 18, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"To ensure a fair comparison in our benchmarking, we have restricted our analysis in this section to the subfamily level, a feature shared by both scTE and SoloTE.",FALSE,FALSE,"(146, 150, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"Our analysis compared MATES with two existing single-cell TE quantification methods scTE and SoloTE, which primarily differ in their approach to handling multi-mapping reads.",FALSE,FALSE,"(84, 88, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"We observed significant differences in their performance: scTE uses a basic correction method, SoloTE selects the top-scoring alignment, and MATES utilizes a probabilistic approach informed by local read context.",FALSE,FALSE,"(58, 62, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"In the analysis that integrated both Gene and TE expression, MATES demonstrated better performance than scTE and SoloTE, especially evident in the 10x scRNA dataset for chemical reprogramming.",FALSE,FALSE,"(104, 108, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"In this context, scTE’s effectiveness was markedly inferior compared to a gene expression-only approach, highlighting the importance of accurate multi-mapping read assignment.",FALSE,FALSE,"(17, 21, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"Here again, MATES outshone scTE and SoloTE in terms of clustering efficiency, which was reflected in improved ARI and NMI scores (see the middle panels of Fig.",FALSE,FALSE,"(27, 31, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"MATES consistently outperformed scTE and SoloTE in these tests, as depicted in the middle and right panels of Fig.",FALSE,FALSE,"(32, 36, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"These methods include scTE (gene expression combined with scTE-quantified TE), SoloTE (gene expression combined with SoloTE-quantified TE), and MATES (gene expression integrated with MATES-quantified TE).",FALSE,FALSE,"(22, 26, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,MATES outperforms both scTE and SoloTE by enhancing gene expression with TE data (left).,FALSE,FALSE,"(23, 27, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,"The middle panel compares clustering based solely on TE quantification methods-unique TEs, scTE, SoloTE, and MATES-with 'unique TEs' representing unique-mapping reads TE expression, highlighting MATES's consistently improved performance.",FALSE,FALSE,"(91, 95, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
PMC11470080,The right panel confirms MATES's advantage over scTE and SoloTE when considering only multi-mapping TE reads.,FALSE,FALSE,"(48, 52, 'scTE', 'scte')","Functional, regulatory and non-coding RNA, Mobile genetic elements, RNA-Seq"
